country,admin_1,market,latitude,longitude,period_date,currency,product,value,temp_mean,temp_max,temp_min,precipitation,humidity
Ethiopia,Amhara,Abomsa,9.98,39.98,2008-04-01,ETB,maize,280.0,23.0,33.66,13.35,1.95,49.19
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-04-01,ETB,maize,353.0,17.23,28.96,6.73,1.79,56.8
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-04-01,ETB,sorghum,4.75,17.23,28.96,6.73,1.79,56.8
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-04-01,ETB,teff,556.25,17.23,28.96,6.73,1.79,56.8
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-04-01,ETB,wheat,471.0,17.23,28.96,6.73,1.79,56.8
Ethiopia,Amhara,Ajeber,10.63,38.78,2008-04-01,ETB,wheat,3.85,22.06,31.38,13.77,1.17,41.59
Ethiopia,Tigray,Alamata,12.42,39.56,2008-04-01,ETB,maize,336.0,18.51,29.19,9.57,0.95,50.41
Ethiopia,SNNPR,Amaro,5.83,37.9,2008-04-01,ETB,wheat,4.7,19.53,30.34,12.65,5.35,71.66
Ethiopia,Oromia,Ambo,8.98,37.85,2008-04-01,ETB,maize,300.0,18.09,29.21,7.67,1.56,54.07
Ethiopia,Oromia,Ambo,8.98,37.85,2008-04-01,ETB,wheat,405.0,18.09,29.21,7.67,1.56,54.07
Ethiopia,SNNPR,Aroresa,6.22,39.02,2008-04-01,ETB,wheat,4.5,17.73,26.56,11.06,5.91,75.22
Ethiopia,Oromia,Assela,7.95,39.13,2008-04-01,ETB,wheat,412.0,17.09,27.96,8.16,1.47,61.91
Ethiopia,Somali,Babile,9.23,42.6,2008-04-01,ETB,maize,320.0,23.1,33.81,13.61,3.79,56.11
Ethiopia,Somali,Babile,9.23,42.6,2008-04-01,ETB,sorghum,4.2,23.1,33.81,13.61,3.79,56.11
Ethiopia,Amhara,Baher Dar,11.6,37.38,2008-04-01,ETB,maize,284.0,21.42,31.9,11.42,2.17,48.09
Ethiopia,Amhara,Bati,11.18,40.02,2008-04-01,ETB,maize,270.0,23.45,34.52,13.27,1.33,45.4
Ethiopia,Oromia,Beddenno,9.12,41.62,2008-04-01,ETB,maize,400.0,21.45,31.13,13.03,4.51,62.86
Ethiopia,Oromia,Bedessa,8.9,40.78,2008-04-01,ETB,maize,465.0,22.52,33.55,13.45,3.4,58.27
Ethiopia,Oromia,Deder,9.32,41.42,2008-04-01,ETB,maize,320.0,24.01,34.63,15.31,3.43,51.9
Ethiopia,Oromia,Delo,7.25,40.47,2008-04-01,ETB,maize,400.0,21.07,31.23,13.12,2.13,63.04
Ethiopia,Oromia,Derashe,5.67,39.43,2008-04-01,ETB,wheat,4.5,22.01,32.34,15.26,3.94,66.66
Ethiopia,Amhara,Dessie,11.13,39.63,2008-04-01,ETB,maize,413.0,14.42,26.16,4.5,1.16,57.1
Ethiopia,Amhara,Dessie,11.13,39.63,2008-04-01,ETB,wheat,460.0,14.42,26.16,4.5,1.16,57.1
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-04-01,ETB,maize,327.0,22.23,32.96,13.35,3.75,54.61
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-04-01,ETB,sorghum,4.0,22.23,32.96,13.35,3.75,54.61
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-04-01,ETB,wheat,5.5,22.23,32.96,13.35,3.75,54.61
Ethiopia,Amhara,Ebinat,12.13,38.05,2008-04-01,ETB,sorghum,3.2,20.01,28.42,11.71,1.13,43.97
Ethiopia,SNNPR,Gamo Gofa,6.62,37.15,2008-04-01,ETB,maize,310.0,21.78,31.25,15.14,7.03,72.03
Ethiopia,Somali,Gode,6.02,43.13,2008-04-01,ETB,maize,500.0,28.55,38.76,20.11,4.91,57.44
Ethiopia,Somali,Gode,6.02,43.13,2008-04-01,ETB,sorghum,4.8,28.55,38.76,20.11,4.91,57.44
Ethiopia,Somali,Gode,6.02,43.13,2008-04-01,ETB,wheat,5.5,28.55,38.76,20.11,4.91,57.44
Ethiopia,Amhara,Gonder,12.6,37.47,2008-04-01,ETB,maize,320.0,21.87,31.67,13.59,2.16,48.8
Ethiopia,Amhara,Gonder,12.6,37.47,2008-04-01,ETB,wheat,468.0,21.87,31.67,13.59,2.16,48.8
Ethiopia,Oromia,Gordamole,6.11,40.76,2008-04-01,ETB,sorghum,3.6,24.55,34.93,17.28,5.37,64.12
Ethiopia,Oromia,Gordamole,6.11,40.76,2008-04-01,ETB,wheat,4.0,24.55,34.93,17.28,5.37,64.12
Ethiopia,SNNPR,Hawassa,7.05,38.47,2008-04-01,ETB,maize,320.0,16.58,27.83,8.23,7.05,71.0
Ethiopia,SNNPR,Hossana,7.58,37.88,2008-04-01,ETB,maize,330.0,19.7,31.43,10.09,6.06,65.35
Ethiopia,SNNPR,Hossana,7.58,37.88,2008-04-01,ETB,wheat,387.0,19.7,31.43,10.09,6.06,65.35
Ethiopia,Somali,Jijiga,9.33,42.82,2008-04-01,ETB,maize,480.0,21.51,31.1,13.78,1.9,57.57
Ethiopia,Somali,Jijiga,9.33,42.82,2008-04-01,ETB,sorghum,3.6,21.51,31.1,13.78,1.9,57.57
Ethiopia,Somali,Jijiga,9.33,42.82,2008-04-01,ETB,wheat,4.6,21.51,31.1,13.78,1.9,57.57
Ethiopia,Oromia,Jimma,7.67,36.83,2008-04-01,ETB,maize,420.0,18.08,26.06,11.53,10.57,78.48
Ethiopia,Oromia,Jimma,7.67,36.83,2008-04-01,ETB,wheat,318.0,18.08,26.06,11.53,10.57,78.48
Ethiopia,SNNPR,Karati,5.25,37.48,2008-04-01,ETB,sorghum,3.7,22.96,33.29,15.0,2.92,62.7
Ethiopia,Oromia,Kersa,7.67,36.84,2008-04-01,ETB,wheat,6.2,18.08,26.06,11.53,10.57,78.48
Ethiopia,Amhara,Kobo,12.15,39.63,2008-04-01,ETB,maize,290.0,15.99,27.43,7.17,1.04,54.61
Ethiopia,Tigray,Korem,12.51,39.52,2008-04-01,ETB,maize,367.0,18.51,29.19,9.57,0.95,50.41
Ethiopia,Tigray,Mekele,13.5,39.48,2008-04-01,ETB,maize,337.0,19.65,31.15,8.95,1.14,46.67
Ethiopia,Tigray,Mekele,13.5,39.48,2008-04-01,ETB,wheat,473.0,19.65,31.15,8.95,1.14,46.67
Ethiopia,Oromia,Merti,8.49,39.83,2008-04-01,ETB,sorghum,3.5,21.16,31.56,12.57,1.99,57.66
Ethiopia,Amhara,Mota,11.08,37.87,2008-04-01,ETB,wheat,3.8,19.92,29.26,10.59,1.31,43.2
Ethiopia,Oromia,Nazareth,8.55,39.27,2008-04-01,ETB,maize,340.0,22.1,33.06,12.9,1.43,51.01
Ethiopia,Oromia,Nazareth,8.55,39.27,2008-04-01,ETB,wheat,438.33,22.1,33.06,12.9,1.43,51.01
Ethiopia,Oromia,Robe,7.13,40.0,2008-04-01,ETB,maize,357.0,12.57,21.3,6.07,4.77,79.05
Ethiopia,Oromia,Robe,7.13,40.0,2008-04-01,ETB,wheat,514.0,12.57,21.3,6.07,4.77,79.05
Ethiopia,Amhara,Robit,12.02,39.63,2008-04-01,ETB,maize,440.0,15.99,27.43,7.17,1.04,54.61
Ethiopia,Amhara,Sekota,12.63,39.03,2008-04-01,ETB,sorghum,3.2,23.01,31.28,15.38,1.16,41.03
Ethiopia,Oromia,Shashemene,7.18,38.58,2008-04-01,ETB,maize,302.0,16.58,27.83,8.23,7.05,71.0
Ethiopia,Oromia,Shashemene,7.18,38.58,2008-04-01,ETB,wheat,402.0,16.58,27.83,8.23,7.05,71.0
Ethiopia,SNNPR,Sodo,6.85,37.75,2008-04-01,ETB,maize,440.0,20.75,31.43,12.16,9.66,71.66
Ethiopia,SNNPR,Sodo,6.85,37.75,2008-04-01,ETB,wheat,4.5,20.75,31.43,12.16,9.66,71.66
Ethiopia,SNNPR,Turmi,4.97,36.48,2008-04-01,ETB,sorghum,3.01,27.48,37.56,20.46,4.53,61.47
Ethiopia,Tigray,Wekro,14.11,38.54,2008-04-01,ETB,maize,475.0,23.02,33.13,14.14,1.76,41.48
Ethiopia,Tigray,Wekro,14.11,38.54,2008-04-01,ETB,sorghum,4.38,23.02,33.13,14.14,1.76,41.48
Ethiopia,Tigray,Wekro,14.11,38.54,2008-04-01,ETB,wheat,5.0,23.02,33.13,14.14,1.76,41.48
Ethiopia,Oromia,Wolenchiti,8.67,39.43,2008-04-01,ETB,maize,350.0,22.1,33.06,12.9,1.43,51.01
Ethiopia,SNNPR,Wonago,6.32,38.27,2008-04-01,ETB,maize,320.0,22.1,33.31,14.42,6.41,66.24
Ethiopia,Oromia,Yabelo,4.88,38.08,2008-04-01,ETB,maize,350.0,21.36,30.93,14.65,2.96,68.06
Ethiopia,Oromia,Yabelo,4.88,38.08,2008-04-01,ETB,wheat,4.0,21.36,30.93,14.65,2.96,68.06
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-05-01,ETB,maize,540.0,24.6,35.31,16.65,1.23,42.73
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-05-01,ETB,sorghum,5.5,24.6,35.31,16.65,1.23,42.73
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-05-01,ETB,wheat,6.23,24.6,35.31,16.65,1.23,42.73
Ethiopia,Amhara,Abomsa,9.98,39.98,2008-05-01,ETB,maize,460.0,25.59,34.42,18.22,0.78,43.14
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-05-01,ETB,maize,423.0,18.21,28.73,10.47,1.98,61.42
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-05-01,ETB,sorghum,6.09,18.21,28.73,10.47,1.98,61.42
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-05-01,ETB,teff,770.0,18.21,28.73,10.47,1.98,61.42
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-05-01,ETB,wheat,570.0,18.21,28.73,10.47,1.98,61.42
Ethiopia,Amhara,Ajeber,10.63,38.78,2008-05-01,ETB,wheat,4.72,23.5,31.92,15.5,1.12,42.71
Ethiopia,Tigray,Alamata,12.42,39.56,2008-05-01,ETB,maize,475.0,20.65,29.82,13.69,0.98,51.19
Ethiopia,SNNPR,Amaro,5.83,37.9,2008-05-01,ETB,wheat,6.5,18.87,26.2,13.28,1.79,75.91
Ethiopia,Oromia,Ambo,8.98,37.85,2008-05-01,ETB,maize,300.0,18.78,29.03,11.01,1.93,59.85
Ethiopia,Oromia,Ambo,8.98,37.85,2008-05-01,ETB,wheat,584.0,18.78,29.03,11.01,1.93,59.85
Ethiopia,SNNPR,Aroresa,6.22,39.02,2008-05-01,ETB,wheat,5.3,17.41,24.69,11.73,1.85,78.13
Ethiopia,Oromia,Assela,7.95,39.13,2008-05-01,ETB,wheat,530.0,18.12,27.54,10.37,1.24,62.64
Ethiopia,Somali,Babile,9.23,42.6,2008-05-01,ETB,maize,470.0,21.92,33.37,15.07,2.82,69.88
Ethiopia,Somali,Babile,9.23,42.6,2008-05-01,ETB,sorghum,5.85,21.92,33.37,15.07,2.82,69.88
Ethiopia,Amhara,Baher Dar,11.6,37.38,2008-05-01,ETB,maize,350.0,21.06,30.18,13.02,4.9,59.28
Ethiopia,Amhara,Bati,11.18,40.02,2008-05-01,ETB,maize,435.0,25.74,35.5,17.2,1.06,41.91
Ethiopia,Oromia,Bedessa,8.9,40.78,2008-05-01,ETB,maize,470.0,23.18,32.3,15.83,2.23,60.51
Ethiopia,Oromia,Deder,9.32,41.42,2008-05-01,ETB,maize,400.0,24.87,34.14,17.05,1.7,53.19
Ethiopia,Oromia,Delo,7.25,40.47,2008-05-01,ETB,maize,482.0,22.15,31.49,14.34,1.18,61.13
Ethiopia,Oromia,Derashe,5.67,39.43,2008-05-01,ETB,wheat,6.0,21.96,30.09,14.8,0.79,66.96
Ethiopia,Amhara,Dessie,11.13,39.63,2008-05-01,ETB,maize,453.0,16.26,26.11,8.46,1.15,57.52
Ethiopia,Amhara,Dessie,11.13,39.63,2008-05-01,ETB,wheat,560.0,16.26,26.11,8.46,1.15,57.52
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-05-01,ETB,maize,500.0,22.63,32.07,14.78,1.93,59.14
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-05-01,ETB,sorghum,6.5,22.63,32.07,14.78,1.93,59.14
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-05-01,ETB,wheat,7.0,22.63,32.07,14.78,1.93,59.14
Ethiopia,Amhara,Ebinat,12.13,38.05,2008-05-01,ETB,sorghum,4.0,20.52,27.64,14.19,2.09,52.91
Ethiopia,SNNPR,Gamo Gofa,6.62,37.15,2008-05-01,ETB,maize,500.0,20.91,26.44,15.85,2.64,77.67
Ethiopia,Somali,Gode,6.02,43.13,2008-05-01,ETB,maize,480.0,27.62,35.51,21.22,0.05,62.55
Ethiopia,Somali,Gode,6.02,43.13,2008-05-01,ETB,sorghum,4.8,27.62,35.51,21.22,0.05,62.55
Ethiopia,Somali,Gode,6.02,43.13,2008-05-01,ETB,wheat,7.0,27.62,35.51,21.22,0.05,62.55
Ethiopia,Amhara,Gonder,12.6,37.47,2008-05-01,ETB,maize,492.0,21.8,31.92,14.86,3.12,56.7
Ethiopia,Amhara,Gonder,12.6,37.47,2008-05-01,ETB,wheat,569.0,21.8,31.92,14.86,3.12,56.7
Ethiopia,Oromia,Gordamole,6.11,40.76,2008-05-01,ETB,sorghum,3.7,24.97,33.21,17.11,0.72,61.71
Ethiopia,Oromia,Gordamole,6.11,40.76,2008-05-01,ETB,wheat,4.0,24.97,33.21,17.11,0.72,61.71
Ethiopia,SNNPR,Hawassa,7.05,38.47,2008-05-01,ETB,maize,450.0,16.25,25.7,9.72,2.26,76.7
Ethiopia,SNNPR,Hossana,7.58,37.88,2008-05-01,ETB,maize,460.0,19.04,29.08,13.03,2.99,75.19
Ethiopia,SNNPR,Hossana,7.58,37.88,2008-05-01,ETB,wheat,512.0,19.04,29.08,13.03,2.99,75.19
Ethiopia,Somali,Jijiga,9.33,42.82,2008-05-01,ETB,maize,540.0,22.01,30.85,15.48,0.89,61.96
Ethiopia,Somali,Jijiga,9.33,42.82,2008-05-01,ETB,sorghum,4.0,22.01,30.85,15.48,0.89,61.96
Ethiopia,Somali,Jijiga,9.33,42.82,2008-05-01,ETB,wheat,5.4,22.01,30.85,15.48,0.89,61.96
Ethiopia,Oromia,Jimma,7.67,36.83,2008-05-01,ETB,maize,510.0,17.52,23.33,12.48,6.58,86.0
Ethiopia,Oromia,Jimma,7.67,36.83,2008-05-01,ETB,wheat,545.0,17.52,23.33,12.48,6.58,86.0
Ethiopia,SNNPR,Karati,5.25,37.48,2008-05-01,ETB,sorghum,4.0,22.46,31.14,15.83,0.91,64.01
Ethiopia,Oromia,Kersa,7.67,36.84,2008-05-01,ETB,wheat,6.4,17.52,23.33,12.48,6.58,86.0
Ethiopia,Amhara,Kobo,12.15,39.63,2008-05-01,ETB,maize,440.0,18.04,27.4,11.24,1.19,55.77
Ethiopia,Tigray,Korem,12.51,39.52,2008-05-01,ETB,maize,515.0,20.65,29.82,13.69,0.98,51.19
Ethiopia,Tigray,Mekele,13.5,39.48,2008-05-01,ETB,maize,415.0,21.53,32.23,13.72,0.55,49.59
Ethiopia,Tigray,Mekele,13.5,39.48,2008-05-01,ETB,wheat,513.0,21.53,32.23,13.72,0.55,49.59
Ethiopia,Oromia,Merti,8.49,39.83,2008-05-01,ETB,sorghum,6.1,22.22,31.21,14.43,1.56,58.15
Ethiopia,Amhara,Mota,11.08,37.87,2008-05-01,ETB,wheat,4.72,20.58,28.89,11.99,1.87,49.96
Ethiopia,Oromia,Nazareth,8.55,39.27,2008-05-01,ETB,maize,280.0,23.42,32.5,16.14,1.14,51.84
Ethiopia,Oromia,Nazareth,8.55,39.27,2008-05-01,ETB,wheat,568.75,23.42,32.5,16.14,1.14,51.84
Ethiopia,Oromia,Robe,7.13,40.0,2008-05-01,ETB,maize,340.0,13.61,21.43,7.45,1.17,77.31
Ethiopia,Oromia,Robe,7.13,40.0,2008-05-01,ETB,wheat,514.0,13.61,21.43,7.45,1.17,77.31
Ethiopia,Amhara,Robit,12.02,39.63,2008-05-01,ETB,maize,450.0,18.04,27.4,11.24,1.19,55.77
Ethiopia,Amhara,Sekota,12.63,39.03,2008-05-01,ETB,sorghum,6.36,24.36,32.03,18.54,1.35,44.31
Ethiopia,Oromia,Shashemene,7.18,38.58,2008-05-01,ETB,maize,448.0,16.25,25.7,9.72,2.26,76.7
Ethiopia,Oromia,Shashemene,7.18,38.58,2008-05-01,ETB,wheat,506.0,16.25,25.7,9.72,2.26,76.7
Ethiopia,SNNPR,Sodo,6.85,37.75,2008-05-01,ETB,maize,460.0,19.82,27.2,14.78,3.82,80.19
Ethiopia,SNNPR,Sodo,6.85,37.75,2008-05-01,ETB,wheat,7.2,19.82,27.2,14.78,3.82,80.19
Ethiopia,SNNPR,Turmi,4.97,36.48,2008-05-01,ETB,sorghum,4.2,27.5,35.25,20.86,0.45,56.23
Ethiopia,Tigray,Wekro,14.11,38.54,2008-05-01,ETB,maize,600.0,24.7,33.97,17.01,0.62,43.48
Ethiopia,Tigray,Wekro,14.11,38.54,2008-05-01,ETB,sorghum,5.46,24.7,33.97,17.01,0.62,43.48
Ethiopia,Tigray,Wekro,14.11,38.54,2008-05-01,ETB,wheat,5.5,24.7,33.97,17.01,0.62,43.48
Ethiopia,Oromia,Wolenchiti,8.67,39.43,2008-05-01,ETB,maize,400.0,23.42,32.5,16.14,1.14,51.84
Ethiopia,SNNPR,Wonago,6.32,38.27,2008-05-01,ETB,maize,450.0,21.15,30.28,15.09,2.0,72.6
Ethiopia,Oromia,Yabelo,4.88,38.08,2008-05-01,ETB,maize,550.0,21.33,29.89,14.29,0.44,66.76
Ethiopia,Oromia,Yabelo,4.88,38.08,2008-05-01,ETB,wheat,6.0,21.33,29.89,14.29,0.44,66.76
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-06-01,ETB,maize,690.0,22.69,33.2,15.24,1.9,55.75
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-06-01,ETB,sorghum,5.5,22.69,33.2,15.24,1.9,55.75
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-06-01,ETB,wheat,6.8,22.69,33.2,15.24,1.9,55.75
Ethiopia,Amhara,Abomsa,9.98,39.98,2008-06-01,ETB,maize,500.0,25.89,35.37,18.73,1.25,43.73
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-06-01,ETB,maize,540.0,17.53,27.96,10.06,2.91,68.16
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-06-01,ETB,sorghum,7.21,17.53,27.96,10.06,2.91,68.16
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-06-01,ETB,teff,882.5,17.53,27.96,10.06,2.91,68.16
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-06-01,ETB,wheat,743.0,17.53,27.96,10.06,2.91,68.16
Ethiopia,Amhara,Ajeber,10.63,38.78,2008-06-01,ETB,wheat,7.56,22.63,31.63,16.41,1.21,48.79
Ethiopia,Tigray,Alamata,12.42,39.56,2008-06-01,ETB,maize,480.0,21.08,29.96,14.76,0.67,50.58
Ethiopia,SNNPR,Amaro,5.83,37.9,2008-06-01,ETB,wheat,7.0,18.2,26.2,12.5,2.13,74.28
Ethiopia,Oromia,Ambo,8.98,37.85,2008-06-01,ETB,maize,544.0,17.12,26.65,11.11,3.23,71.55
Ethiopia,Oromia,Ambo,8.98,37.85,2008-06-01,ETB,wheat,572.0,17.12,26.65,11.11,3.23,71.55
Ethiopia,SNNPR,Aroresa,6.22,39.02,2008-06-01,ETB,wheat,7.0,16.73,25.84,11.17,2.04,76.21
Ethiopia,Oromia,Assela,7.95,39.13,2008-06-01,ETB,wheat,540.0,17.35,26.29,10.18,1.65,67.88
Ethiopia,Somali,Babile,9.23,42.6,2008-06-01,ETB,maize,495.0,21.23,32.24,14.54,0.86,65.43
Ethiopia,Somali,Babile,9.23,42.6,2008-06-01,ETB,sorghum,6.5,21.23,32.24,14.54,0.86,65.43
Ethiopia,Amhara,Baher Dar,11.6,37.38,2008-06-01,ETB,maize,436.0,19.05,28.16,13.74,6.54,73.17
Ethiopia,Amhara,Bati,11.18,40.02,2008-06-01,ETB,maize,487.0,26.87,35.49,18.48,0.64,36.1
Ethiopia,Oromia,Beddenno,9.12,41.62,2008-06-01,ETB,maize,520.0,20.1,31.93,13.37,1.37,69.62
Ethiopia,Oromia,Deder,9.32,41.42,2008-06-01,ETB,maize,400.0,25.12,35.38,17.65,0.92,48.14
Ethiopia,Oromia,Delo,7.25,40.47,2008-06-01,ETB,maize,571.0,22.17,32.76,14.22,0.98,55.4
Ethiopia,Oromia,Derashe,5.67,39.43,2008-06-01,ETB,wheat,8.0,21.22,30.99,14.68,0.65,61.5
Ethiopia,Amhara,Dessie,11.13,39.63,2008-06-01,ETB,maize,633.0,16.84,26.66,9.33,0.85,54.49
Ethiopia,Amhara,Dessie,11.13,39.63,2008-06-01,ETB,wheat,626.0,16.84,26.66,9.33,0.85,54.49
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-06-01,ETB,maize,670.0,22.18,32.71,15.26,1.08,56.5
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-06-01,ETB,sorghum,8.0,22.18,32.71,15.26,1.08,56.5
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2008-06-01,ETB,wheat,7.0,22.18,32.71,15.26,1.08,56.5
Ethiopia,Amhara,Ebinat,12.13,38.05,2008-06-01,ETB,sorghum,5.1,19.12,26.31,14.19,2.0,62.86
Ethiopia,SNNPR,Gamo Gofa,6.62,37.15,2008-06-01,ETB,maize,600.0,19.9,27.43,15.11,3.06,76.72
Ethiopia,Somali,Gode,6.02,43.13,2008-06-01,ETB,maize,500.0,27.39,35.28,20.72,0.05,54.67
Ethiopia,Somali,Gode,6.02,43.13,2008-06-01,ETB,sorghum,5.5,27.39,35.28,20.72,0.05,54.67
Ethiopia,Somali,Gode,6.02,43.13,2008-06-01,ETB,wheat,7.0,27.39,35.28,20.72,0.05,54.67
Ethiopia,Amhara,Gonder,12.6,37.47,2008-06-01,ETB,maize,456.0,19.67,29.17,14.14,4.84,70.49
Ethiopia,Amhara,Gonder,12.6,37.47,2008-06-01,ETB,wheat,696.0,19.67,29.17,14.14,4.84,70.49
Ethiopia,Oromia,Gordamole,6.11,40.76,2008-06-01,ETB,sorghum,4.61,25.07,34.58,18.16,0.36,52.22
Ethiopia,Oromia,Gordamole,6.11,40.76,2008-06-01,ETB,wheat,6.5,25.07,34.58,18.16,0.36,52.22
Ethiopia,SNNPR,Hawassa,7.05,38.47,2008-06-01,ETB,maize,450.0,15.22,24.26,9.19,2.59,79.96
Ethiopia,SNNPR,Hossana,7.58,37.88,2008-06-01,ETB,maize,500.0,17.65,26.03,12.17,3.15,78.52
Ethiopia,SNNPR,Hossana,7.58,37.88,2008-06-01,ETB,wheat,560.0,17.65,26.03,12.17,3.15,78.52
Ethiopia,Somali,Jijiga,9.33,42.82,2008-06-01,ETB,maize,640.0,20.79,31.21,14.36,0.41,63.49
Ethiopia,Somali,Jijiga,9.33,42.82,2008-06-01,ETB,sorghum,5.2,20.79,31.21,14.36,0.41,63.49
Ethiopia,Somali,Jijiga,9.33,42.82,2008-06-01,ETB,wheat,6.0,20.79,31.21,14.36,0.41,63.49
Ethiopia,Oromia,Jimma,7.67,36.83,2008-06-01,ETB,maize,548.0,16.37,22.21,11.38,5.74,88.38
Ethiopia,Oromia,Jimma,7.67,36.83,2008-06-01,ETB,wheat,675.0,16.37,22.21,11.38,5.74,88.38
Ethiopia,SNNPR,Karati,5.25,37.48,2008-06-01,ETB,sorghum,5.5,21.38,29.89,14.5,1.84,63.27
Ethiopia,Oromia,Kersa,7.67,36.84,2008-06-01,ETB,wheat,6.4,16.37,22.21,11.38,5.74,88.38
Ethiopia,Amhara,Kobo,12.15,39.63,2008-06-01,ETB,maize,444.0,18.46,27.75,12.27,0.73,53.4
Ethiopia,Tigray,Korem,12.51,39.52,2008-06-01,ETB,maize,520.0,21.08,29.96,14.76,0.67,50.58
Ethiopia,Tigray,Mekele,13.5,39.48,2008-06-01,ETB,maize,560.0,21.63,31.78,14.33,0.57,52.85
Ethiopia,Tigray,Mekele,13.5,39.48,2008-06-01,ETB,wheat,565.0,21.63,31.78,14.33,0.57,52.85
Ethiopia,Oromia,Merti,8.49,39.83,2008-06-01,ETB,sorghum,6.0,22.49,32.26,14.32,1.33,54.68
Ethiopia,Amhara,Mota,11.08,37.87,2008-06-01,ETB,wheat,5.6,19.23,27.46,13.52,1.67,59.91
Ethiopia,Oromia,Nazareth,8.55,39.27,2008-06-01,ETB,maize,565.0,22.91,32.76,15.07,1.42,55.03
Ethiopia,Oromia,Nazareth,8.55,39.27,2008-06-01,ETB,wheat,623.0,22.91,32.76,15.07,1.42,55.03
Ethiopia,Oromia,Robe,7.13,40.0,2008-06-01,ETB,maize,474.0,13.19,21.85,7.19,1.65,75.95
Ethiopia,Oromia,Robe,7.13,40.0,2008-06-01,ETB,wheat,530.0,13.19,21.85,7.19,1.65,75.95
Ethiopia,Amhara,Robit,12.02,39.63,2008-06-01,ETB,maize,572.0,18.46,27.75,12.27,0.73,53.4
Ethiopia,Amhara,Sekota,12.63,39.03,2008-06-01,ETB,sorghum,5.83,23.13,30.79,16.51,1.67,52.62
Ethiopia,Oromia,Shashemene,7.18,38.58,2008-06-01,ETB,maize,525.0,15.22,24.26,9.19,2.59,79.96
Ethiopia,Oromia,Shashemene,7.18,38.58,2008-06-01,ETB,wheat,616.0,15.22,24.26,9.19,2.59,79.96
Ethiopia,SNNPR,Sodo,6.85,37.75,2008-06-01,ETB,maize,650.0,18.65,25.82,14.17,3.59,81.34
Ethiopia,SNNPR,Sodo,6.85,37.75,2008-06-01,ETB,wheat,6.8,18.65,25.82,14.17,3.59,81.34
Ethiopia,SNNPR,Turmi,4.97,36.48,2008-06-01,ETB,sorghum,6.8,27.27,35.85,20.68,0.91,49.57
Ethiopia,Tigray,Wekro,14.11,38.54,2008-06-01,ETB,maize,600.0,22.7,32.41,16.16,1.36,57.55
Ethiopia,Tigray,Wekro,14.11,38.54,2008-06-01,ETB,sorghum,6.5,22.7,32.41,16.16,1.36,57.55
Ethiopia,Tigray,Wekro,14.11,38.54,2008-06-01,ETB,wheat,6.5,22.7,32.41,16.16,1.36,57.55
Ethiopia,Oromia,Wolenchiti,8.67,39.43,2008-06-01,ETB,maize,450.0,22.91,32.76,15.07,1.42,55.03
Ethiopia,SNNPR,Wonago,6.32,38.27,2008-06-01,ETB,maize,500.0,20.33,28.56,14.64,2.34,71.62
Ethiopia,Oromia,Yabelo,4.88,38.08,2008-06-01,ETB,maize,500.0,20.82,30.16,14.19,0.51,60.68
Ethiopia,Oromia,Yabelo,4.88,38.08,2008-06-01,ETB,wheat,6.0,20.82,30.16,14.19,0.51,60.68
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-07-01,ETB,maize,710.0,20.21,30.65,14.39,6.04,73.08
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-07-01,ETB,sorghum,7.3,20.21,30.65,14.39,6.04,73.08
Ethiopia,Tigray,Abi Adi,13.56,38.97,2008-07-01,ETB,wheat,7.79,20.21,30.65,14.39,6.04,73.08
Ethiopia,Amhara,Abomsa,9.98,39.98,2008-07-01,ETB,maize,510.0,24.33,34.91,17.07,7.11,56.34
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2008-07-01,ETB,maize,553.0,15.73,24.14,8.66,9.36,78.95
